wavelength_nm,csca_mie,csca_sample,Q_mie,Q_sample,weighted_S,S_min,S_max,C_back,back_fraction,g,l_scat_mie_um,l_scat_sample_um,l_transport_um,lambda_over_l_transport,rho,n_eff_mg_real,n_eff_mg_imag,n_eff_bg_real,n_eff_bg_imag,mu_a_mg,mu_a_bg
620.0,0.012139247796272954,0.0008633335380057444,0.20290078682989265,0.014430140738356323,0.07111919556257916,0.008340918575531986,4.765406060896245,0.0006475915347617812,0.7501058469912845,-0.3773254159507991,1.619369908342915,22.769800692107093,16.531896114317025,0.0375032601047538,50.870049297428714,1.3028391117988785,9.123394797749989e-06,1.3199507396305963,1.0660396410599478e-05,0.00018491606498329484,0.0002160685357928666
625.0,0.011875871418070281,0.0008406599385309036,0.19849859690292396,0.014051164112216151,0.07078722132775525,0.008340767904068791,4.765419036630204,0.0006336104114218734,0.7537059664448149,-0.39000383584785897,1.6552833808297243,23.383929327660972,16.822924314735797,0.03715168589640151,50.870049297428714,1.3026457213465545,9.125260377529747e-06,1.3197247902577427,1.066057447921151e-05,0.00018347424617050543,0.00021434356778840137
630.0,0.011621553656189002,0.0008104776958814274,0.19424781671814417,0.013546684684442242,0.0697391863307202,0.008339907875309027,4.765436622340735,0.0006116532382507283,0.7546823822036589,-0.3968576505950328,1.691506417537704,24.254748392333813,17.36379392846636,0.036282393271620916,50.870049297428714,1.3024571588933307,9.127078918359448e-06,1.3195045225514614,1.066074826321672e-05,0.0001820543751025544,0.00021264589476502726
635.0,0.01137578511842242,0.0007739148925297452,0.19013993206764862,0.01293555772721507,0.06803177841997342,0.008337430201820317,4.679250402399676,0.0005828804097895339,0.7531582806014178,-0.3980340705025759,1.7280506256546275,25.400638727787396,18.168826685787554,0.03494997288386952,50.870049297428714,1.3022732631645135,9.128852009999717e-06,1.319289745044724,1.0660917899296596e-05,0.00018065596478943955,0.00021097487466427788
640.0,0.01113811143834514,0.0007331197063924322,0.18616734846891506,0.012253688841675547,0.06582082702714963,0.008340707605368758,4.384532437266029,0.0005494696080644042,0.7494950732783578,-0.39427949569205484,1.7649251132042156,26.814082911419863,19.231497697748622,0.03327873939193633,50.870049297428714,1.3020938796379047,9.13058117477452e-06,1.3190802743694792,1.0661083518717482e-05,0.0001792785421354806,0.00020932988538568788
645.0,0.01090807111836488,0.00069058835536898,0.18232235224592622,0.011542800924036504,0.06330985083204144,0.008324624240617973,3.948997875651959,0.0005139441645868416,0.7442120339724555,-0.3867411331809199,1.802145620237686,28.465485174158882,20.526891784672518,0.031422195175288214,50.870049297428714,1.3019188602038883,9.132267871013724e-06,1.318875934844253,1.0661245247585916e-05,0.00017792164746785,0.0002077103240182016
650.0,0.010685253131975311,0.0006484828803855361,0.17859807331884342,0.010839031287946688,0.06068951969373283,0.008340430827338485,3.456340312167945,0.0004784910865315192,0.7378623260602448,-0.37666291138108676,1.8397254934819156,30.313726369330567,22.019716023960747,0.029519000122104334,50.870049297428714,1.3017480628455036,9.133913496290354e-06,1.318676558086305,1.0661403207090437e-05,0.000176584834082895,0.0002061156061067937
655.0,0.01046927836567805,0.000608279697454111,0.17498817501603667,0.010167057407295142,0.0581013968878948,0.008340633708579959,2.97197605118508,0.00044460968016826773,0.7309296726968424,-0.36513607466328013,1.8776778976140354,32.31725910543886,23.67328774416142,0.027668315743830035,50.870049297428714,1.3015813513371564,9.135519390466423e-06,1.3184819826466598,1.0661557513730026e-05,0.00017526766780956592,0.00020454516495242326
660.0,0.010259766238018494,0.0005707704674951353,0.17148629612980282,0.009540111454812303,0.05563191736085503,0.00833921230647694,2.5330851836289474,0.0004131124791899652,0.7237804033606314,-0.35298543274564387,1.9160214896864038,34.441047164673094,25.455593483206318,0.025927503927002066,50.870049297428714,1.3014185949607284,9.137086838560422e-06,1.3182920536664733,1.0661708279530383e-05,0.0001739697265892934,0.0002029984509435765
665.0,0.010056391155930332,0.0005362418597592312,0.16808699455281784,0.00896298494785471,0.05332348865954813,0.008339728236049226,2.1538783306628293,0.00038430560095004525,0.7166646802295438,-0.3407718140622323,1.9547700846550733,36.65870583103814,27.34149498561626,0.024322005813867946,50.870049297428714,1.3012596682379387,9.13861707344821e-06,1.3181066225533078,1.0661855612248507e-05,0.00017269060007167006,0.00020147493091774444
670.0,0.009858824279745266,0.0005046703674483841,0.16478477391260804,0.008435284983345252,0.05118971117937644,0.008328565158762014,1.8348045292930277,0.0003581835518777801,0.7097376326824139,-0.32884210720417417,1.9939428915057598,38.95202464648968,29.312756147111443,0.022856943121877797,50.870049297428714,1.3011044506778902,9.140111278408645e-06,1.3179255466759947,1.0661999615566784e-05,0.00017142988922532422,0.00019997408755129435
675.0,0.009666781470996113,0.00047587424183836524,0.1615748849924569,0.007953973732270936,0.04922778520091329,0.007575834000922543,1.5698685253007283,0.0003345804989453041,0.7030859616456131,-0.31739069890690996,2.033555082442224,41.309091484467125,31.35675052111942,0.021526465235783075,50.870049297428714,1.3009528265388217,9.141570589523844e-06,1.3177486890768664,1.0662140389276344e-05,0.00017018720596338147,0.00019849541877625825
680.0,0.009479979351125071,0.0004496023519516124,0.15845259127711125,0.00751485367977748,0.047426511735835605,0.008340148013124105,1.3509923924328402,0.0003132625509609995,0.696754698015267,-0.30651879003570065,2.0736260980219843,43.72293095414704,33.46521403871452,0.0203196070765702,50.870049297428714,1.3008046846031451,9.142996097943823e-06,1.3175759182002202,1.0662278029451496e-05,0.0001689621727829439,0.0001970384372226863
685.0,0.009298171546939803,0.0004255941828812256,0.15541377477545523,0.007113570463841961,0.04577181446187625,0.008325006585937711,1.1701681677377487,0.0002939813335867813,0.690755055899872,-0.29625537125422097,2.114171855397984,46.189382707537106,35.632934475592975,0.01922378861244772,50.870049297428714,1.3006599179649256,9.144388852024186e-06,1.3174071076359768,1.0662412628614374e-05,0.0001677544224180297,0.0001956026696852435
690.0,0.009121108744393858,0.00040359778717978507,0.1524542683416292,0.006745912922769752,0.04424876388277356,0.008040590352410115,1.0203263627977697,0.00027649871541931675,0.6850848151358886,-0.2865993499447116,2.155213049431616,48.70674026378078,37.856960106402845,0.018226503080560303,50.870049297428714,1.3005184238290202,9.145749859344903e-06,1.3172421358775521,1.0662544275891804e-05,0.00016656359750543673,0.00019418765661285563
695.0000000000001,0.008948575092255938,0.000383385175594805,0.1495704641421493,0.006408070342792217,0.042843153423005306,0.0057220419018048085,0.895561884721888,0.00026059917610117116,0.6797320102345198,-0.2775288147467803,2.1967667911972226,51.274628865615526,40.13579049939371,0.017316215561033955,50.870049297428714,1.3003801033211346,9.147080088617952e-06,1.3170808860930416,1.0662673057163933e-05,0.00016538935026301943,0.00019279295162023612
700.0,0.00878036814225505,0.00036475500591712787,0.14675897836657142,0.006096677400674693,0.04154210848651824,0.007408400261743275,0.7910791157967584,0.00024609246281561195,0.6746787811639356,-0.2690095910202366,2.2388506122653014,53.893523796267615,42.46896491376336,0.016482624462861438,50.870049297428714,1.3002448613081334,9.148380471490582e-06,1.3169232459088882,1.0662799055205048e-05,0.00016423134217988082,0.00019141812102020783
705.0000000000001,0.008616294427999716,0.0003475311158003618,0.1440165773315805,0.005808789640608009,0.0403341736641469,0.008339045763804731,0.7030372399612581,0.00023281297786602323,0.6699054193459959,-0.2610035694817888,2.281483386561348,56.564525297052555,44.85675272140413,0.015716697202283168,50.870049297428714,1.30011260622796,9.149651904250923e-06,1.3167691072052436,1.0662922349817461e-05,0.000163089243718006,0.0001900627433758011
