q400,S_q400,q500,S_q500,q600,S_q600,q700,S_q700,q800,S_q800
3.3335056442933517,0.0088445212767783,2.6668045154346816,0.00865869447393113,2.222337096195568,0.008559665705401627,1.9048603681676297,0.008500594111160718,1.6667528221466759,0.00846250922569132
3.39868337686198,0.008865186238238622,2.718946701489584,0.008671589398991193,2.2657889179079866,0.008568498587360618,1.9421047867782744,0.0085070302482074,1.69934168843099,0.00846741060264158
3.4638527072551395,0.008886306719151757,2.7710821658041116,0.008684755401014665,2.3092351381700933,0.008577512290461161,1.9793444041457942,0.008513596013652988,1.7319263536275697,0.008472409647651172
3.529013474362162,0.008907886027000714,2.8232107794897296,0.008698193719154144,2.352675649574775,0.008586707368051555,2.01657912820695,0.008520291683673674,1.764506737181081,0.008477506509082107
3.5941655170935483,0.008929927548496211,2.8753324136748386,0.008711905619781477,2.396110344729032,0.008596084385030282,2.053808866910599,0.00852711754001401,1.7970827585467741,0.00848270133823795
3.6593086743813696,0.008952434750576376,2.9274469395050957,0.008725892396695084,2.4395391162542466,0.008605643917900044,2.0910335282179258,0.008534073870023647,1.8296543371906848,0.008487994289347583
3.7244427851796624,0.008975411181432705,2.97955422814373,0.008740155371349869,2.4829618567864418,0.008615386554836629,2.1282530201026644,0.008541160966658867,1.8622213925898312,0.00849338551959612
3.789567688464829,0.008998860471559282,3.0316541507718635,0.008754695893075112,2.526378458976553,0.008625312895737038,2.1654672505513313,0.00854837912850897,1.8947838442324145,0.008498875189087497
3.854683223236032,0.009022786334835916,3.083746578588826,0.008769515339307662,2.5697888154906883,0.008635423552295962,2.202676127563447,0.008555728659812368,1.927341611618016,0.008504463460918536
3.919789228515598,0.009047192569631992,3.1358313828124786,0.008784615115827614,2.613192819010399,0.008645719148062147,2.2398795591517704,0.008563209870495097,1.959894614257799,0.00851015050111599
3.9848855433494084,0.009072083059944343,3.187908434679527,0.00879999665699698,2.656590362232939,0.00865620031850307,2.2770774533425193,0.008570823076166162,1.9924427716747042,0.008515936478668804
4.049972006807305,0.009097461776561127,3.2399776054458442,0.008815661426010504,2.699981337871537,0.008666867711083203,2.3142697181756033,0.008578568598141817,2.0249860034036526,0.008521821565558967
4.115048457983479,0.009123332778255605,3.292038766386784,0.008831610915142911,2.7433656386556535,0.008677721985311014,2.351456261704846,0.00858644676348706,2.0575242289917397,0.008527805936732018
4.180114735996883,0.009149700213011414,3.344091788797506,0.008847846646007872,2.786743157331255,0.008688763812831313,2.3886369919982187,0.008594457905015944,2.0900573679984413,0.008533889770143063
4.245170679991608,0.009176568319276542,3.3961365439932862,0.008864370169819486,2.830113786661072,0.008699993877478883,2.4258118171380616,0.00860260236132183,2.122585339995804,0.008540073246702808
4.3102161291373,0.009203941427249918,3.44817290330984,0.008881183067662052,2.8734774194248667,0.008711412875360043,2.462980645221314,0.008610880476794208,2.15510806456865,0.008546356550351332
4.375250922629548,0.009231823960199522,3.5002007381036386,0.008898286950761005,2.916833948419699,0.008723021514923558,2.5001433843597423,0.008619292601651524,2.187625461314774,0.00855273986802331
4.440274899690285,0.009260220435813503,3.5522199197522286,0.008915683460765534,2.9601832664601906,0.008734820517033984,2.5372999426801637,0.00862783909195306,2.2201374498451427,0.008559223389670812
4.505287899568184,0.009289135467583556,3.6042303196545475,0.008933374270030754,3.00352526637879,0.008746810615049538,2.574450228324677,0.008636520309630951,2.252643949784092,0.008565807308271464
4.570289761539053,0.009318573766223194,3.656231809231243,0.008951361081911373,3.046859841026036,0.008758992554899026,2.611594149450888,0.008645336622507051,2.2851448807695265,0.008572491819828854
4.6352803249062395,0.009348540141119781,3.708224259924992,0.008969645631057172,3.090186883270827,0.008771367095162004,2.6487316142321373,0.008654288404320665,2.3176401624531198,0.008579277123382328
