theta,fresnel_refl
0.5729156943420264,0.02097854182916266
0.576063582772477,0.02101865450709637
0.5792114712029277,0.02105963929984567
0.5823593596333785,0.021101512692589617
0.5855072480638291,0.021144291464131684
0.5886551364942798,0.02118799269231855
0.5918030249247306,0.02123263375956458
0.5949509133551812,0.02127823235848385
0.5980988017856319,0.021324806497632104
0.6012466902160826,0.021372374507360917
0.6043945786465333,0.02142095504578601
0.607542467076984,0.021470567104872485
0.6106903555074347,0.021521230016638946
0.6138382439378854,0.02157296345948319
0.6169861323683361,0.021625787464631778
0.6201340207987868,0.02167972242271604
0.6232819092292374,0.02173478909047713
0.6264297976596882,0.021791008597602857
0.6295776860901389,0.021848402453698578
0.6327255745205895,0.02190699255539535
0.6358734629510403,0.021966801193598024
0.639021351381491,0.02202785106087575
0.6421692398119416,0.022090165258998453
0.6453171282423923,0.022153767306621667
0.6484650166728431,0.022218681147123193
0.6516129051032937,0.02228493115659442
0.6547607935337444,0.022352542151989462
0.6579086819641952,0.022421539399435794
0.6610565703946458,0.022491948622708844
0.6642044588250965,0.022563796011874918
0.6673523472555472,0.022637108232105057
0.6705002356859979,0.022711912432663857
0.6736481241164486,0.022788236256076566
0.6767960125468993,0.022866107847478414
0.67994390097735,0.022945555864149605
0.6830917894078007,0.0230266094852399
0.6862396778382513,0.023109298421686908
0.689387566268702,0.023193652926331874
0.6925354546991528,0.02327970380423686
0.6956833431296034,0.023367482423207988
0.6988312315600541,0.02345702072452851
0.7019791199905049,0.023548351233906337
0.7051270084209555,0.02364150707264028
0.7082748968514062,0.0237365219690097
0.7114227852818569,0.02383343026989201
0.7145706737123076,0.023932266952612906
0.7177185621427583,0.024033067637034028
0.720866450573209,0.02413586859788312
0.7240143390036597,0.02424070677733157
0.7271622274341104,0.02434761979782448
0.7303101158645611,0.024456645975168684
0.7334580042950117,0.024567824331883883
0.7366058927254625,0.024681194610822414
0.7397537811559132,0.024796797289063238
0.7429016695863638,0.02491467359208601
0.7460495580168146,0.02503486550823084
0.7491974464472653,0.025157415803449754
0.7523453348777159,0.025282368036356112
0.7554932233081666,0.025409766573577866
0.7586411117386174,0.025539656605421398
0.761789000169068,0.025672084161852054
0.7649368885995187,0.02580709612879822
0.7680847770299695,0.025944740264785625
0.7712326654604201,0.026085065217908886
0.7743805538908708,0.026228120543147014
0.7775284423213215,0.02637395672003046
0.7806763307517722,0.026522625170666985
0.7838242191822229,0.026674178278133672
0.7869721076126736,0.026828669405242877
0.7901199960431243,0.026986152913690036
0.793267884473575,0.027146684183591327
0.7964157729040257,0.02731031963341903
0.7995636613344763,0.027477116740343605
0.8027115497649271,0.027647134060990248
0.8058594381953778,0.02782043125261934
0.8090073266258284,0.027997069094739143
0.8121552150562792,0.028177109511160266
0.8153031034867299,0.028360615592500867
0.8184509919171805,0.028547651619152275
0.8215988803476312,0.028738283084714746
0.824746768778082,0.028932576719912995
0.8278946572085326,0.02913060051700187
0.8310425456389833,0.029332423754672727
0.834190434069434,0.029538117023470235
0.8373383224998847,0.029747752251731423
0.8404862109303354,0.029961402732057187
0.843634099360786,0.030179143148327953
0.8467819877912368,0.030401049603274912
0.8499298762216875,0.03062719964661822
0.8530777646521381,0.030857672303784913
0.8562256530825889,0.031092548105217922
0.8593735415130396,0.03133190911628928
0.8625214299434902,0.031575838967830075
0.8656693183739409,0.031824422887290635
0.8688172068043917,0.03207774773054328
0.8719650952348423,0.03233590201434251
0.875112983665293,0.03259897594945585
0.8782608720957438,0.032867061474479535
0.8814087605261944,0.03314025229035396
0.8845566489566451,0.03341864389559357
0.8877045373870958,0.03370233362224623
0.8908524258175465,0.03399142067259767
