theta_a,prob
1.060838394308377,0.004053316045771514
1.0639862827187878,0.004010043182147061
1.0671341711291984,0.0039654706968320465
1.070282059539609,0.003919603220136934
1.0734299479500196,0.0038724471642049723
1.0765778363604301,0.003824010804117855
1.0797257247708407,0.003774304359263579
1.0828736131812513,0.0037233400746709616
1.086021501591662,0.003671132301985091
1.0891693900020727,0.0036176975797263177
1.0923172784124833,0.003563054712442309
1.0954651668228939,0.0035072248483282355
1.0986130552333044,0.0034502315548543203
1.101760943643715,0.0033921008919030955
1.1049088320541256,0.0033328614818808155
1.1080567204645364,0.0032725445762286135
1.111204608874947,0.0032111841177198085
1.1143524972853576,0.0031488167978898788
1.1175003856957682,0.003085482108906288
1.1206482741061787,0.003021222389145647
1.1237961625165893,0.0029560828617075942
1.126944050927,0.0028901116650572375
1.1300919393374107,0.002823359874952723
1.1332398277478213,0.002755881516781566
1.1363877161582319,0.002687733567399329
1.1395356045686424,0.002618975945538509
1.142683492979053,0.00254967148983399
1.1458313813894636,0.0024798859234959505
1.1489792697998742,0.0024096878046520327
1.152127158210285,0.002339148461379337
1.1552750466206956,0.002268341910454315
1.1584229350311062,0.0021973447588663013
1.1615708234415167,0.0021262360871694957
1.1647187118519273,0.002055097313789911
1.167866600262338,0.0019840120394596593
1.1710144886727485,0.0019130658710225109
1.1741623770831593,0.001842346223942934
1.1773102654935699,0.001771942102957922
1.1804581539039805,0.0017019438604373562
1.183606042314391,0.0016324429321668103
1.1867539307248016,0.0015635315504366704
1.1899018191352122,0.0014953024345152272
1.193049707545623,0.0014278484588012275
1.1961975959560336,0.0013612622991941022
1.1993454843664442,0.0012956360584878328
1.2024933727768548,0.0012310608718872351
1.2056412611872653,0.0011676264940622945
1.208789149597676,0.0011054208694963254
1.2119370380080865,0.0010445296882449536
1.2150849264184973,0.0009850359296028673
1.2182328148289079,0.0009270193965703807
1.2213807032393185,0.0008705562444177533
1.224528591649729,0.0008157185070569697
1.2276764800601396,0.0007625736253411087
1.2308243684705502,0.0007111839818139422
1.2339722568809608,0.0006616064468175679
1.2371201452913716,0.0006138919412243198
1.2402680337017822,0.0005680850213796191
1.2434159221121928,0.0005242234921129781
1.2465638105226033,0.000482338053881937
1.249711698933014,0.000442451990244407
1.2528595873434245,0.0004045809018946036
1.256007475753835,0.0003687324934316732
1.259155364164246,0.00033490641884414735
1.2623032525746565,0.0003030941913736275
1.265451140985067,0.00027327916295538223
1.2685990293954776,0.0002454365778113203
1.2717469178058882,0.00021953370398431068
1.2748948062162988,0.0001955300456478727
1.2780426946267094,0.0001733776379019788
1.2811905830371202,0.00015302142447946358
1.2843384714475308,0.00013439971734990444
1.2874863598579414,0.0001174447356371493
1.290634248268352,0.00010208321958908382
1.2937821366787625,8.823711358753075e-05
1.296930025089173,7.582431040479308e-05
1.3000779134995837,6.475944715134816e-05
1.3032258019099945,5.4954741674216e-05
1.306373690320405,4.6320856621366475e-05
1.3095215787308156,3.8767777052384084e-05
1.3126694671412262,3.220568641990394e-05
1.3158173555516368,2.6545825039284752e-05
1.3189652439620474,2.1701314870485738e-05
1.3221131323724582,1.758793461206056e-05
1.3252610207828688,1.4124829795363199e-05
1.3284089091932794,1.1235143792296226e-05
1.33155679760369,8.846557414783674e-06
1.3347046860141005,6.891727064958328e-06
1.337852574424511,5.308614139255709e-06
1.3410004628349217,4.0407015142520765e-06
1.3441483512453325,3.0370963345673017e-06
1.347296239655743,2.2525218440834515e-06
1.3504441280661537,1.6472044904983479e-06
1.3535920164765642,1.186665816191366e-06
1.3567399048869748,8.414315494617724e-07
1.3598877932973854,5.866726634866868e-07
1.363035681707796,4.017948336419058e-07
1.3661835701182068,2.6999359212993375e-07
1.3693314585286174,1.7779249620821227e-07
1.372479346939028,1.1458079449918412e-07
1.3756272353494385,7.216545848040101e-08
1.3787751237598491,4.4350166886371424e-08
1.3819230121702597,2.6551064748001056e-08
1.3850709005806703,1.545607871848981e-08
1.388218788991081,8.73148629069891e-09
1.3913666774014917,4.776533339400884e-09
1.3945145658119023,2.524368610127048e-09
1.3976624542223128,1.2855633038279682e-09
1.4008103426327234,6.290941021371291e-10
1.403958231043134,2.949057385527015e-10
1.4071061194535446,1.3198664268897433e-10
1.4102540078639554,5.618801988714335e-11
1.413401896274366,2.2659417224105506e-11
1.4165497846847765,8.61758241738083e-12
1.4196976730951871,3.075297881163106e-12
1.4228455615055977,1.0241260702519673e-12
1.4259934499160083,3.1631430059128874e-13
1.429141338326419,8.9994829016338e-14
